Age,Address,Gender,UserType,Label,Total_Quantity,Total_Value,StDev_Quantity,StDev_Value,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_Location,Unique_ProductCategory,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_ProductCategory,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_ProductCategory,Scored Labels,Scored Probabilities
G,H,Unknown,Unknown,Churner,7,578,0.408248290463863,59.2339992459286,0.0,16,6,5,1,1,1.0,1.16666666666667,3.5,3.5,82.5714285714286,96.3333333333333,289.0,289.0,Churner,0.29350414924021695
F,E,Unknown,Unknown,Nonchurner,45,1704,1.47196014438797,37.7510264761106,1.56,3,25,20,1,1,1.73076923076923,2.14285714285714,22.5,22.5,65.5384615384615,81.1428571428571,852.0,852.0,Nonchurner,0.5311499149063811
E,C,Unknown,Unknown,Churner,4,220,0.577350269189626,11.3724814061547,0.0,89,3,3,1,1,1.0,1.0,2.0,2.0,55.0,55.0,110.0,110.0,Churner,0.15589361639114208
F,E,Unknown,Unknown,Churner,36,2975,0.534522483824849,146.449997787135,1.32142857142857,40,28,19,1,1,1.24137931034483,1.8,18.0,18.0,102.586206896552,148.75,1487.5,1487.5,Churner,0.40322940859284706
A,F,Unknown,Unknown,Nonchurner,10,648,0.0,50.0462008770119,0.0,73,10,8,1,1,0.909090909090909,1.11111111111111,5.0,5.0,58.9090909090909,72.0,324.0,324.0,Churner,0.2072724142910995
H,G,Unknown,Unknown,Churner,191,77162,31.5943032839783,12824.2134378682,13.4,9,5,3,1,1,31.8333333333333,47.75,95.5,95.5,12860.3333333333,19290.5,38581.0,38581.0,Churner,0.4068678973234078
B,E,Unknown,Unknown,Nonchurner,14,825,1.0137937550497,43.2203655699486,0.0,42,9,9,1,1,1.4,1.4,7.0,7.0,82.5,82.5,412.5,412.5,Churner,0.2719893337810619
C,F,Unknown,Unknown,Churner,9,5040,0.547722557505166,659.446131234387,6.0,25,6,4,1,1,1.28571428571429,1.8,4.5,4.5,720.0,1008.0,2520.0,2520.0,Churner,0.3502580129068318
E,E,Unknown,Unknown,Churner,26,1412,1.25830573921179,138.647033866578,1.4375,43,16,13,1,1,1.52941176470588,1.85714285714286,13.0,13.0,83.0588235294118,100.857142857143,706.0,706.0,Churner,0.3416502788276736
F,E,Unknown,Unknown,Nonchurner,9,1442,0.353553390593274,72.5155155811499,6.125,25,8,8,1,1,1.0,1.0,4.5,4.5,160.222222222222,160.222222222222,721.0,721.0,Churner,0.39980352120409013
J,E,Unknown,Unknown,Nonchurner,54,2123,2.51521684740574,75.0587664503796,1.8,15,20,18,1,1,2.57142857142857,2.84210526315789,27.0,27.0,101.095238095238,111.736842105263,1061.5,1061.5,Nonchurner,0.5064115752131211
A,F,Unknown,Unknown,Nonchurner,24,2561,0.0,100.115793466612,3.20833333333333,19,24,23,1,1,0.96,1.0,12.0,12.0,102.44,106.708333333333,1280.5,1280.5,Churner,0.4792403312469487
F,D,Unknown,Unknown,Churner,5,627,1.15470053837925,232.458598464329,1.66666666666667,36,3,3,1,1,1.25,1.25,2.5,2.5,156.75,156.75,313.5,313.5,Churner,0.264528310387115
B,C,Unknown,Unknown,Churner,2,1398,0.0,0.0,0.0,15,1,1,1,1,1.0,1.0,1.0,1.0,699.0,699.0,699.0,699.0,Churner,0.2588568499987014
E,E,Unknown,Unknown,Churner,26,3822,1.01162829777814,271.431035472261,0.894736842105263,19,19,16,1,1,1.3,1.52941176470588,13.0,13.0,191.1,224.823529411765,1911.0,1911.0,Churner,0.38754791990018334
C,E,Unknown,Unknown,Nonchurner,179,14701,0.541664160304749,148.793046760452,0.661870503597122,0,139,75,1,1,1.27857142857143,2.35526315789474,89.5,89.5,105.007142857143,193.434210526316,7350.5,7350.5,Nonchurner,0.9421906361326208
H,C,Unknown,Unknown,Churner,1,66,0.0,0.0,0.0,76,1,1,1,1,0.5,0.5,0.5,0.5,33.0,33.0,33.0,33.0,Churner,0.1633220694036388
B,C,Unknown,Unknown,Churner,20,1332,0.877058019307029,71.0558646238007,0.0,38,13,12,1,1,1.42857142857143,1.53846153846154,10.0,10.0,95.1428571428571,102.461538461538,666.0,666.0,Churner,0.3061261557987232
E,G,Unknown,Unknown,Churner,15,793,0.504524979109513,54.564557261018,0.0,39,11,9,1,1,1.25,1.5,7.5,7.5,66.0833333333333,79.3,396.5,396.5,Churner,0.28297652159342274
E,F,Unknown,Unknown,Churner,6,200,0.447213595499958,15.5080624192708,2.8,16,5,4,1,1,1.0,1.2,3.0,3.0,33.3333333333333,40.0,100.0,100.0,Churner,0.33782593724322924
D,E,Unknown,Unknown,Nonchurner,10,687,1.73205080756888,127.46339343775,0.0,52,4,4,1,1,2.0,2.0,5.0,5.0,137.4,137.4,343.5,343.5,Churner,0.22311184254168648
C,E,Unknown,Unknown,Churner,21,2825,1.42222616792382,300.180084837974,2.25,60,12,9,1,1,1.61538461538462,2.1,10.5,10.5,217.307692307692,282.5,1412.5,1412.5,Churner,0.27771131367709706
D,F,Unknown,Unknown,Nonchurner,19,2143,0.79880863671798,154.990721688506,5.2,5,15,14,1,1,1.1875,1.26666666666667,9.5,9.5,133.9375,142.866666666667,1071.5,1071.5,Churner,0.4887214089062254
D,E,Unknown,Unknown,Nonchurner,41,2664,0.158113883008419,50.9508561614988,0.0,94,40,33,1,1,1.0,1.20588235294118,20.5,20.5,64.9756097560976,78.3529411764706,1332.0,1332.0,Churner,0.345059118904901
E,G,Unknown,Unknown,Nonchurner,66,3637,1.09895054833796,66.1084530457533,2.425,0,40,25,1,1,1.60975609756098,2.53846153846154,33.0,33.0,88.7073170731707,139.884615384615,1818.5,1818.5,Nonchurner,0.6378720262002495
C,F,Unknown,Unknown,Churner,9,638,0.0,38.5209178383786,0.0,70,9,5,1,1,0.9,1.5,4.5,4.5,63.8,106.333333333333,319.0,319.0,Churner,0.20044643805047657
B,C,Unknown,Unknown,Churner,23,2928,0.418853908291696,184.904748673125,1.84210526315789,16,19,15,1,1,1.15,1.4375,11.5,11.5,146.4,183.0,1464.0,1464.0,Churner,0.40862096848713136
D,B,Unknown,Unknown,Churner,15,1995,0.83452296039628,276.924918911762,0.0,96,8,8,1,1,1.66666666666667,1.66666666666667,7.5,7.5,221.666666666667,221.666666666667,997.5,997.5,Churner,0.17070475375258287
C,E,Unknown,Unknown,Churner,12,1364,0.421637021355784,89.6477055540805,0.0,24,10,10,1,1,1.09090909090909,1.09090909090909,6.0,6.0,124.0,124.0,682.0,682.0,Churner,0.3070149428147605
C,G,Unknown,Unknown,Churner,10,1692,0.462910049886276,158.224072577017,0.0,1,8,5,1,1,1.11111111111111,1.66666666666667,5.0,5.0,188.0,282.0,846.0,846.0,Churner,0.3275187379825464
A,E,Unknown,Unknown,Churner,18,1311,0.560611910581388,56.8868551223768,0.0,18,15,12,1,1,1.125,1.38461538461538,9.0,9.0,81.9375,100.846153846154,655.5,655.5,Churner,0.349366297888597
D,E,Unknown,Unknown,Churner,28,2719,0.481543412343077,118.980261120204,2.95833333333333,8,24,18,1,1,1.12,1.47368421052632,14.0,14.0,108.76,143.105263157895,1359.5,1359.5,Churner,0.4869574133115795
C,E,Unknown,Unknown,Nonchurner,20,1295,0.229415733870562,42.8774262778274,0.210526315789474,84,19,14,1,1,1.0,1.33333333333333,10.0,10.0,64.75,86.3333333333333,647.5,647.5,Churner,0.23436070795247535
H,C,Unknown,Unknown,Nonchurner,13,835,0.404519917477945,73.4608120639223,1.27272727272727,59,11,10,1,1,1.08333333333333,1.18181818181818,6.5,6.5,69.5833333333333,75.9090909090909,417.5,417.5,Churner,0.2632637741126654
E,F,Unknown,Unknown,Churner,9,1107,0.353553390593274,73.4573491412339,0.0,56,8,7,1,1,1.0,1.125,4.5,4.5,123.0,138.375,553.5,553.5,Churner,0.2267047398206528
D,F,Unknown,Unknown,Nonchurner,67,4169,0.433813368367013,52.5847788942939,0.525423728813559,55,59,46,1,1,1.11666666666667,1.42553191489362,33.5,33.5,69.4833333333333,88.7021276595745,2084.5,2084.5,Nonchurner,0.5924128914844979
K,C,Unknown,Unknown,Churner,7,695,0.5,103.280766199069,0.0,56,4,4,1,1,1.4,1.4,3.5,3.5,139.0,139.0,347.5,347.5,Churner,0.2112817333110549
C,F,Unknown,Unknown,Nonchurner,16,694,1.78885438199983,75.9289141236723,10.4,16,5,5,1,1,2.66666666666667,2.66666666666667,8.0,8.0,115.666666666667,115.666666666667,347.0,347.0,Nonchurner,0.5120633177718334
C,F,Unknown,Unknown,Churner,13,4011,0.288675134594813,547.884879248452,5.58333333333333,25,12,6,1,1,1.0,1.85714285714286,6.5,6.5,308.538461538462,573.0,2005.5,2005.5,Churner,0.3771044720825389
C,E,Unknown,Unknown,Nonchurner,43,6050,1.09976641429346,534.314384665132,2.91304347826087,1,23,18,1,1,1.79166666666667,2.26315789473684,21.5,21.5,252.083333333333,318.421052631579,3025.0,3025.0,Nonchurner,0.5121176652656607
D,G,Unknown,Unknown,Nonchurner,2,198,0.0,56.5685424949238,6.0,9,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,66.0,66.0,99.0,99.0,Churner,0.3922487117567015
C,G,Unknown,Unknown,Churner,7,429,1.5,102.597514589779,0.0,85,4,4,1,1,1.4,1.4,3.5,3.5,85.8,85.8,214.5,214.5,Churner,0.16788007761907925
C,G,Unknown,Unknown,Churner,25,1001,0.444261658319319,27.0213852930951,1.1,41,20,16,1,1,1.19047619047619,1.47058823529412,12.5,12.5,47.6666666666667,58.8823529411765,500.5,500.5,Churner,0.3597489002114359
F,D,Unknown,Unknown,Nonchurner,40,3966,0.27672473069203,65.2835004839311,1.37837837837838,28,37,23,1,1,1.05263157894737,1.66666666666667,20.0,20.0,104.368421052632,165.25,1983.0,1983.0,Churner,0.4695989986222341
B,F,Unknown,Unknown,Churner,11,647,0.0,41.7799429913881,0.363636363636364,12,11,10,1,1,0.916666666666667,1.0,5.5,5.5,53.9166666666667,58.8181818181818,323.5,323.5,Churner,0.34437614220727797
C,E,Unknown,Unknown,Nonchurner,25,3728,1.06757008311068,222.128556444765,3.82352941176471,24,17,16,1,1,1.38888888888889,1.47058823529412,12.5,12.5,207.111111111111,219.294117647059,1864.0,1864.0,Churner,0.4281919401349787
D,F,Unknown,Unknown,Churner,13,1470,0.288675134594813,140.00876595933,0.0,80,12,9,1,1,1.0,1.3,6.5,6.5,113.076923076923,147.0,735.0,735.0,Churner,0.2016431264219416
C,F,Unknown,Unknown,Nonchurner,14,1190,0.467099366496914,184.694243647071,1.72727272727273,74,11,11,1,1,1.16666666666667,1.16666666666667,7.0,7.0,99.1666666666667,99.1666666666667,595.0,595.0,Churner,0.24495673941841348
D,C,Unknown,Unknown,Churner,9,487,0.447213595499958,80.3853220432686,1.6,77,5,4,1,1,1.5,1.8,4.5,4.5,81.1666666666667,97.4,243.5,243.5,Churner,0.20344315880002087
D,C,Unknown,Unknown,Churner,13,1544,0.288675134594813,78.6202996378894,0.0,24,12,11,1,1,1.0,1.08333333333333,6.5,6.5,118.769230769231,128.666666666667,772.0,772.0,Churner,0.3148561969566138
G,D,Unknown,Unknown,Churner,43,3830,2.7741365022892,154.208895117413,0.0,21,16,14,1,1,2.52941176470588,2.86666666666667,21.5,21.5,225.294117647059,255.333333333333,1915.0,1915.0,Churner,0.390676290977447
E,G,Unknown,Unknown,Churner,27,2460,1.08232553856433,107.166092718599,4.93333333333333,23,15,10,1,1,1.6875,2.45454545454545,13.5,13.5,153.75,223.636363636364,1230.0,1230.0,Churner,0.43659047954247904
D,E,Unknown,Unknown,Nonchurner,30,2289,1.35062053300541,207.323882627382,4.78571428571429,8,14,11,1,1,2.0,2.5,15.0,15.0,152.6,190.75,1144.5,1144.5,Churner,0.4825117475962608
D,G,Unknown,Unknown,Nonchurner,11,1469,0.517549169506766,259.101159229915,8.625,18,8,8,1,1,1.22222222222222,1.22222222222222,5.5,5.5,163.222222222222,163.222222222222,734.5,734.5,Churner,0.47179052150584533
D,A,Unknown,Unknown,Nonchurner,60,4530,1.24211800681624,150.874498460523,2.19444444444444,2,36,27,1,1,1.62162162162162,2.14285714285714,30.0,30.0,122.432432432432,161.785714285714,2265.0,2265.0,Nonchurner,0.6107365037287158
G,E,Unknown,Unknown,Churner,8,532,0.377964473009227,31.5383364600397,0.0,53,7,7,1,1,1.0,1.0,4.0,4.0,66.5,66.5,266.0,266.0,Churner,0.23229010408513523
C,F,Unknown,Unknown,Nonchurner,30,2958,0.36794648440312,213.525512797381,2.53846153846154,2,26,21,1,1,1.11111111111111,1.36363636363636,15.0,15.0,109.555555555556,134.454545454545,1479.0,1479.0,Nonchurner,0.5138972414974091
C,G,Unknown,Unknown,Churner,34,3023,0.679366220486757,118.643856205809,0.0,73,26,23,1,1,1.25925925925926,1.41666666666667,17.0,17.0,111.962962962963,125.958333333333,1511.5,1511.5,Churner,0.3116514382249208
H,F,Unknown,Unknown,Nonchurner,35,3851,0.340777100548239,153.624153846852,2.32258064516129,25,31,26,1,1,1.09375,1.2962962962963,17.5,17.5,120.34375,142.62962962963,1925.5,1925.5,Churner,0.48872935480381646
C,E,Unknown,Unknown,Nonchurner,79,8289,0.717902928942775,128.245627080944,1.2,5,65,49,1,1,1.1969696969697,1.58,39.5,39.5,125.590909090909,165.78,4144.5,4144.5,Nonchurner,0.7343827636165444
J,G,Unknown,Unknown,Churner,35,2854,0.799305253885453,75.5801897282951,0.857142857142857,61,28,24,1,1,1.20689655172414,1.4,17.5,17.5,98.4137931034483,114.16,1427.0,1427.0,Churner,0.36493011604503806
D,E,Unknown,Unknown,Churner,1,129,0.0,0.0,0.0,35,1,1,1,1,0.5,0.5,0.5,0.5,64.5,64.5,64.5,64.5,Churner,0.22739773392527013
F,E,Unknown,Unknown,Nonchurner,112,8096,3.1965147929394,338.465366121647,0.962264150943396,7,53,36,1,1,2.07407407407407,3.02702702702703,56.0,56.0,149.925925925926,218.810810810811,4048.0,4048.0,Nonchurner,0.7266374809412588
J,F,Unknown,Unknown,Churner,10,343,0.0,29.0021072031365,5.1,4,10,7,1,1,0.909090909090909,1.25,5.0,5.0,31.1818181818182,42.875,171.5,171.5,Churner,0.4404725504194075
H,F,Unknown,Unknown,Nonchurner,10,785,0.534522483824849,105.819702909286,6.14285714285714,29,7,6,1,1,1.25,1.42857142857143,5.0,5.0,98.125,112.142857142857,392.5,392.5,Churner,0.3872238376498149
F,B,Unknown,Unknown,Churner,12,1021,1.0,170.240352965382,0.0,0,9,8,1,1,1.2,1.33333333333333,6.0,6.0,102.1,113.444444444444,510.5,510.5,Churner,0.35296291025826154
C,E,Unknown,Unknown,Nonchurner,7,1291,0.0,312.629630256452,2.57142857142857,2,7,7,1,1,0.875,0.875,3.5,3.5,161.375,161.375,645.5,645.5,Churner,0.3762485038542943
J,G,Unknown,Unknown,Churner,2,198,0.0,0.0,0.0,22,1,1,1,1,1.0,1.0,1.0,1.0,99.0,99.0,99.0,99.0,Churner,0.252617470359654
C,F,Unknown,Unknown,Nonchurner,81,6787,0.642452005668532,107.275150704867,1.35483870967742,11,62,49,1,1,1.28571428571429,1.62,40.5,40.5,107.730158730159,135.74,3393.5,3393.5,Nonchurner,0.733979439750429
F,G,Unknown,Unknown,Churner,58,5176,0.476069320740017,82.2138296367087,1.48936170212766,3,47,32,1,1,1.20833333333333,1.75757575757576,29.0,29.0,107.833333333333,156.848484848485,2588.0,2588.0,Nonchurner,0.6254570469212273
E,C,Unknown,Unknown,Churner,11,1895,0.517549169506766,170.995770624389,0.0,51,8,7,1,1,1.22222222222222,1.375,5.5,5.5,210.555555555556,236.875,947.5,947.5,Churner,0.2346863684718283
D,E,Unknown,Unknown,Nonchurner,31,1828,2.01246117974981,79.517227527651,3.5,20,20,16,1,1,1.47619047619048,1.82352941176471,15.5,15.5,87.0476190476191,107.529411764706,914.0,914.0,Churner,0.4658697140476142
G,E,Unknown,Unknown,Nonchurner,41,2766,0.475190963311491,48.2208182409627,2.64516129032258,16,31,20,1,1,1.28125,1.95238095238095,20.5,20.5,86.4375,131.714285714286,1383.0,1383.0,Nonchurner,0.5130605209279131
F,F,Unknown,Unknown,Nonchurner,1,351,0.0,0.0,0.0,85,1,1,1,1,0.5,0.5,0.5,0.5,175.5,175.5,175.5,175.5,Churner,0.15017387913072908
B,F,Unknown,Unknown,Nonchurner,49,2889,0.930522979766226,62.4547264595952,2.33333333333333,10,36,33,1,1,1.32432432432432,1.44117647058824,24.5,24.5,78.0810810810811,84.9705882352941,1444.5,1444.5,Nonchurner,0.6077671452777823
B,H,Unknown,Unknown,Nonchurner,8,357,0.377964473009227,35.8840726042442,4.85714285714286,38,7,7,1,1,1.0,1.0,4.0,4.0,44.625,44.625,178.5,178.5,Churner,0.3447994954714882
C,F,Unknown,Unknown,Churner,53,2591,0.742937961820979,42.790674630784,2.05128205128205,10,39,24,1,1,1.325,2.12,26.5,26.5,64.775,103.64,1295.5,1295.5,Nonchurner,0.5783860293018409
B,D,Unknown,Unknown,Churner,7,327,0.957427107756338,55.5420261303697,0.0,67,4,2,1,1,1.4,2.33333333333333,3.5,3.5,65.4,109.0,163.5,163.5,Churner,0.1894409761209505
G,F,Unknown,Unknown,Nonchurner,22,1698,0.61913918736689,99.1987063087686,4.5,16,16,15,1,1,1.29411764705882,1.375,11.0,11.0,99.8823529411765,106.125,849.0,849.0,Churner,0.4639648473243064
C,G,Unknown,Unknown,Nonchurner,24,2956,0.0,102.518149683326,2.625,8,24,19,1,1,0.96,1.2,12.0,12.0,118.24,147.8,1478.0,1478.0,Churner,0.47327319433243686
E,E,Unknown,Unknown,Nonchurner,88,7849,0.840538217439399,162.980181806116,1.38709677419355,8,62,41,1,1,1.3968253968254,2.0952380952381,44.0,44.0,124.587301587302,186.880952380952,3924.5,3924.5,Nonchurner,0.7177170447333919
B,E,Unknown,Unknown,Nonchurner,12,2745,0.0,303.98059896226,6.75,16,12,12,1,1,0.923076923076923,0.923076923076923,6.0,6.0,211.153846153846,211.153846153846,1372.5,1372.5,Churner,0.45659618700624155
A,E,Unknown,Unknown,Nonchurner,24,4291,0.561951486949016,419.869458966831,2.42105263157895,38,19,14,1,1,1.2,1.6,12.0,12.0,214.55,286.066666666667,2145.5,2145.5,Churner,0.3553771357115109
D,F,Unknown,Unknown,Churner,19,3125,0.593616839704664,496.110682735022,4.86666666666667,4,15,12,1,1,1.1875,1.46153846153846,9.5,9.5,195.3125,240.384615384615,1562.5,1562.5,Churner,0.4674456025720728
G,F,Unknown,Unknown,Nonchurner,4,732,0.0,154.261682431726,0.0,60,4,4,1,1,0.8,0.8,2.0,2.0,146.4,146.4,366.0,366.0,Churner,0.19977191893667132
H,H,Unknown,Unknown,Nonchurner,6,614,0.0,42.9123136951,9.83333333333333,24,6,6,1,1,0.857142857142857,0.857142857142857,3.0,3.0,87.7142857142857,87.7142857142857,307.0,307.0,Churner,0.4632135856650269
I,E,Unknown,Unknown,Nonchurner,7,1215,0.547722557505166,401.821477773401,0.0,55,5,4,1,1,1.16666666666667,1.4,3.5,3.5,202.5,243.0,607.5,607.5,Churner,0.2113983989847366
E,C,Unknown,Unknown,Churner,65,13864,0.278717806785302,430.931504513097,1.06666666666667,17,60,29,1,1,1.0655737704918,2.16666666666667,32.5,32.5,227.27868852459,462.133333333333,6932.0,6932.0,Nonchurner,0.5416611389898924
D,E,Unknown,Unknown,Churner,92,7477,0.364818368555548,97.2075707117177,1.13414634146341,1,82,58,1,1,1.10843373493976,1.55932203389831,46.0,46.0,90.0843373493976,126.728813559322,3738.5,3738.5,Nonchurner,0.8159885768406157
D,E,Unknown,Unknown,Nonchurner,7,514,0.408248290463863,30.7874433278677,0.0,37,6,6,1,1,1.0,1.0,3.5,3.5,73.4285714285714,73.4285714285714,257.0,257.0,Churner,0.25556947430608923
A,E,Unknown,Unknown,Churner,18,1777,1.4142135623731,236.034248927283,0.0,25,6,4,1,1,2.57142857142857,3.6,9.0,9.0,253.857142857143,355.4,888.5,888.5,Churner,0.2852376568020895
A,F,Unknown,Unknown,Nonchurner,86,6176,0.598127637874649,120.050358798592,1.14925373134328,15,67,36,1,1,1.26470588235294,2.32432432432432,43.0,43.0,90.8235294117647,166.918918918919,3088.0,3088.0,Nonchurner,0.6938117675401135
D,E,Unknown,Unknown,Nonchurner,2,161,0.0,0.0,0.0,37,1,1,1,1,1.0,1.0,1.0,1.0,80.5,80.5,80.5,80.5,Churner,0.22539459196012723
E,F,Unknown,Unknown,Nonchurner,4,190,0.0,31.890437438204,0.0,19,4,3,1,1,0.8,1.0,2.0,2.0,38.0,47.5,95.0,95.0,Churner,0.27354372851935077
D,E,Unknown,Unknown,Churner,4,208,0.577350269189626,39.6274315762873,0.0,63,3,3,1,1,1.0,1.0,2.0,2.0,52.0,52.0,104.0,104.0,Churner,0.19355702835647143
A,E,Unknown,Unknown,Churner,5,258,0.0,37.3001340480165,0.0,84,5,4,1,1,0.833333333333333,1.0,2.5,2.5,43.0,51.6,129.0,129.0,Churner,0.16829945154552364
F,C,Unknown,Unknown,Churner,2,86,0.0,0.0,0.0,42,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,28.6666666666667,28.6666666666667,43.0,43.0,Churner,0.22151289328617282
H,F,Unknown,Unknown,Nonchurner,35,2539,0.518187725171601,124.89641740004,1.14285714285714,65,28,14,1,1,1.20689655172414,2.33333333333333,17.5,17.5,87.551724137931,169.266666666667,1269.5,1269.5,Churner,0.32138274803309236
E,E,Unknown,Unknown,Nonchurner,39,2801,0.659147788019965,79.7443432618143,1.71875,6,32,32,1,1,1.18181818181818,1.18181818181818,19.5,19.5,84.8787878787879,84.8787878787879,1400.5,1400.5,Nonchurner,0.5713349018053213
A,E,Unknown,Unknown,Churner,5,591,0.0,65.8194500128951,1.4,89,5,5,1,1,0.833333333333333,0.833333333333333,2.5,2.5,98.5,98.5,295.5,295.5,Churner,0.17866247204385702
J,E,Unknown,Unknown,Nonchurner,25,1459,0.444261658319319,58.0929155930847,4.5,0,20,16,1,1,1.19047619047619,1.47058823529412,12.5,12.5,69.4761904761905,85.8235294117647,729.5,729.5,Nonchurner,0.5249025891048105
E,E,Unknown,Unknown,Churner,28,2758,0.930949336251263,182.185939816075,2.625,18,16,10,1,1,1.64705882352941,2.54545454545455,14.0,14.0,162.235294117647,250.727272727273,1379.0,1379.0,Churner,0.4046662573134868
F,D,Unknown,Unknown,Nonchurner,44,873,2.84018778721877,26.7655717916381,5.4375,2,16,12,1,1,2.58823529411765,3.38461538461538,22.0,22.0,51.3529411764706,67.1538461538462,436.5,436.5,Nonchurner,0.5637537862111107
D,C,Unknown,Unknown,Churner,34,2800,0.629940788348712,100.735443760524,0.0,8,28,22,1,1,1.17241379310345,1.47826086956522,17.0,17.0,96.551724137931,121.739130434783,1400.0,1400.0,Churner,0.46606116204103776
D,F,Unknown,Unknown,Churner,2,138,0.0,70.7106781186548,18.0,18,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,46.0,46.0,69.0,69.0,Nonchurner,0.6116468683316963
F,H,Unknown,Unknown,Churner,13,662,0.288675134594813,34.0022280909871,0.0,72,12,11,1,1,1.0,1.08333333333333,6.5,6.5,50.9230769230769,55.1666666666667,331.0,331.0,Churner,0.2256733216765084
C,E,Unknown,Unknown,Nonchurner,54,4265,0.27404751561787,92.2114362733378,0.7,61,50,29,1,1,1.05882352941176,1.8,27.0,27.0,83.6274509803922,142.166666666667,2132.5,2132.5,Churner,0.45495112454352993
J,E,Unknown,Unknown,Nonchurner,29,1281,1.6138696240399,89.8104212477922,4.94444444444444,5,18,13,1,1,1.52631578947368,2.07142857142857,14.5,14.5,67.4210526315789,91.5,640.5,640.5,Nonchurner,0.5150546991947644
C,E,Unknown,Unknown,Churner,23,1236,1.50504203102489,82.6031036176773,0.0,73,12,10,1,1,1.76923076923077,2.09090909090909,11.5,11.5,95.0769230769231,112.363636363636,618.0,618.0,Churner,0.2345721869376416
B,E,Unknown,Unknown,Churner,7,583,0.5,164.645832015268,0.0,82,4,4,1,1,1.4,1.4,3.5,3.5,116.6,116.6,291.5,291.5,Churner,0.17145245838428763
F,F,Unknown,Unknown,Churner,45,3295,0.583815759328952,58.7584253750265,0.0,52,37,28,1,1,1.18421052631579,1.55172413793103,22.5,22.5,86.7105263157895,113.620689655172,1647.5,1647.5,Churner,0.42232774947385404
H,A,Unknown,Unknown,Nonchurner,44,3469,1.43580585788555,90.6409060311835,0.384615384615385,14,26,20,1,1,1.62962962962963,2.0952380952381,22.0,22.0,128.481481481482,165.190476190476,1734.5,1734.5,Churner,0.46501946939010097
E,C,Unknown,Unknown,Nonchurner,36,2604,0.373878250552983,54.1337848913843,0.0,80,31,24,1,1,1.125,1.44,18.0,18.0,81.375,104.16,1302.0,1302.0,Churner,0.3149909543725268
C,E,Unknown,Unknown,Nonchurner,56,2437,1.35101906916687,32.0595720747511,1.66666666666667,19,45,28,1,1,1.21739130434783,1.93103448275862,28.0,28.0,52.9782608695652,84.0344827586207,1218.5,1218.5,Nonchurner,0.5852487263263001
K,H,Unknown,Unknown,Nonchurner,122,13156,1.14132292402445,167.86473471518,0.94949494949495,0,99,62,1,1,1.22,1.93650793650794,61.0,61.0,131.56,208.825396825397,6578.0,6578.0,Nonchurner,0.856904536195098
C,C,Unknown,Unknown,Churner,13,1646,0.674948557710553,157.455602207945,0.0,80,10,9,1,1,1.18181818181818,1.3,6.5,6.5,149.636363636364,164.6,823.0,823.0,Churner,0.1985316725180929
D,E,Unknown,Unknown,Nonchurner,76,8295,0.840531680838686,129.813301251521,1.625,3,56,34,1,1,1.33333333333333,2.17142857142857,38.0,38.0,145.526315789474,237.0,4147.5,4147.5,Nonchurner,0.6682707291119241
